gene	present_in_deposited_matrix	retained_filterByExpr	removal_reason
NUTM2E	TRUE	TRUE	retained
NUTM2F	TRUE	TRUE	retained
NUTM2G	TRUE	TRUE	retained
NUTM2HP	TRUE	TRUE	retained
NVL	TRUE	TRUE	retained
NXF1	TRUE	TRUE	retained
NXN	TRUE	TRUE	retained
NXPE3	TRUE	TRUE	retained
NXPH3	TRUE	TRUE	retained
NXPH4	TRUE	TRUE	retained
NXT1	TRUE	TRUE	retained
NXT2	TRUE	TRUE	retained
NYAP1	TRUE	TRUE	retained
NYNRIN	TRUE	TRUE	retained
OAF	TRUE	TRUE	retained
OARD1	TRUE	TRUE	retained
OAS1	TRUE	TRUE	retained
OAS2	TRUE	TRUE	retained
OAS3	TRUE	TRUE	retained
OASL	TRUE	TRUE	retained
OAT	TRUE	TRUE	retained
OAZ1	TRUE	TRUE	retained
OAZ1P1	TRUE	TRUE	retained
OAZ2	TRUE	TRUE	retained
OBI1	TRUE	TRUE	retained
OBSCN	TRUE	TRUE	retained
OBSL1	TRUE	TRUE	retained
OCA2	TRUE	TRUE	retained
OCEL1	TRUE	TRUE	retained
OCIAD1	TRUE	TRUE	retained
OCIAD2	TRUE	TRUE	retained
OCLN	TRUE	TRUE	retained
OCLNP1	TRUE	TRUE	retained
OCRL	TRUE	TRUE	retained
ODAD1	TRUE	TRUE	retained
ODAD3	TRUE	TRUE	retained
ODAD4	TRUE	TRUE	retained
ODAPH	TRUE	TRUE	retained
ODC1	TRUE	TRUE	retained
ODF2	TRUE	TRUE	retained
ODF2L	TRUE	TRUE	retained
ODF3B	TRUE	TRUE	retained
ODR4	TRUE	TRUE	retained
OFCC1	TRUE	TRUE	retained
OFD1	TRUE	TRUE	retained
OFD1P17	TRUE	TRUE	retained
OGA	TRUE	TRUE	retained
OGDH	TRUE	TRUE	retained
OGDHL	TRUE	TRUE	retained
OGFOD1	TRUE	TRUE	retained
OGFOD1P1	TRUE	TRUE	retained
OGFOD2	TRUE	TRUE	retained
OGFOD3	TRUE	TRUE	retained
OGFR	TRUE	TRUE	retained
OGFRL1	TRUE	TRUE	retained
OGG1	TRUE	TRUE	retained
OGN	TRUE	TRUE	retained
OGT	TRUE	TRUE	retained
OLA1	TRUE	TRUE	retained
OLA1P1	TRUE	TRUE	retained
OLAH	TRUE	TRUE	retained
OLFM1	TRUE	TRUE	retained
OLFM2	TRUE	TRUE	retained
OLFML1	TRUE	TRUE	retained
OLFML2A	TRUE	TRUE	retained
OLFML2B	TRUE	TRUE	retained
OLFML3	TRUE	TRUE	retained
OLR1	TRUE	TRUE	retained
OMA1	TRUE	TRUE	retained
OMD	TRUE	TRUE	retained
OMG	TRUE	TRUE	retained
OPA1	TRUE	TRUE	retained
OPA3	TRUE	TRUE	retained
OPHN1	TRUE	TRUE	retained
OPLAH	TRUE	TRUE	retained
OPN1SW	TRUE	TRUE	retained
OPN3	TRUE	TRUE	retained
OPTN	TRUE	TRUE	retained
OR10AB1P	TRUE	TRUE	retained
OR10AD1	TRUE	TRUE	retained
OR2A1	TRUE	TRUE	retained
OR2A4	TRUE	TRUE	retained
OR2A42	TRUE	TRUE	retained
OR2A7	TRUE	TRUE	retained
OR2A9P	TRUE	TRUE	retained
OR5E1P	TRUE	TRUE	retained
OR5P2	TRUE	TRUE	retained
OR5P3	TRUE	TRUE	retained
OR7C1	TRUE	TRUE	retained
OR7E126P	TRUE	TRUE	retained
OR8D1	TRUE	TRUE	retained
ORAI1	TRUE	TRUE	retained
ORAI2	TRUE	TRUE	retained
ORAI3	TRUE	TRUE	retained
ORC1	TRUE	TRUE	retained
ORC2	TRUE	TRUE	retained
ORC3	TRUE	TRUE	retained
ORC4	TRUE	TRUE	retained
ORC5	TRUE	TRUE	retained
ORC6	TRUE	TRUE	retained
ORMDL1	TRUE	TRUE	retained
ORMDL2	TRUE	TRUE	retained
ORMDL3	TRUE	TRUE	retained
OS9	TRUE	TRUE	retained
OSBP	TRUE	TRUE	retained
OSBP2	TRUE	TRUE	retained
OSBPL10	TRUE	TRUE	retained
OSBPL11	TRUE	TRUE	retained
OSBPL1A	TRUE	TRUE	retained
OSBPL2	TRUE	TRUE	retained
OSBPL3	TRUE	TRUE	retained
OSBPL5	TRUE	TRUE	retained
OSBPL6	TRUE	TRUE	retained
OSBPL7	TRUE	TRUE	retained
OSBPL8	TRUE	TRUE	retained
OSBPL9	TRUE	TRUE	retained
OSBPL9P2	TRUE	TRUE	retained
OSBPL9P3	TRUE	TRUE	retained
OSBPL9P4	TRUE	TRUE	retained
OSCP1	TRUE	TRUE	retained
OSER1	TRUE	TRUE	retained
OSGEP	TRUE	TRUE	retained
OSGEPL1	TRUE	TRUE	retained
OSGIN1	TRUE	TRUE	retained
OSGIN2	TRUE	TRUE	retained
OSMR	TRUE	TRUE	retained
OSR1	TRUE	TRUE	retained
OSR2	TRUE	TRUE	retained
OST4	TRUE	TRUE	retained
OSTC	TRUE	TRUE	retained
OSTCP1	TRUE	TRUE	retained
OSTCP2	TRUE	TRUE	retained
OSTCP3	TRUE	TRUE	retained
OSTCP5	TRUE	TRUE	retained
OSTF1	TRUE	TRUE	retained
OSTF1P1	TRUE	TRUE	retained
OSTM1	TRUE	TRUE	retained
OTOA	TRUE	TRUE	retained
OTOGL	TRUE	TRUE	retained
OTUB1	TRUE	TRUE	retained
OTUB2	TRUE	TRUE	retained
OTUD1	TRUE	TRUE	retained
OTUD3	TRUE	TRUE	retained
OTUD4	TRUE	TRUE	retained
OTUD4P1	TRUE	TRUE	retained
OTUD5	TRUE	TRUE	retained
OTUD6B	TRUE	TRUE	retained
OTUD7A	TRUE	TRUE	retained
OTUD7B	TRUE	TRUE	retained
OTULIN	TRUE	TRUE	retained
OTULINL	TRUE	TRUE	retained
OVCH2	TRUE	TRUE	retained
OVGP1	TRUE	TRUE	retained
OVOL1	TRUE	TRUE	retained
OXA1L	TRUE	TRUE	retained
OXCT1	TRUE	TRUE	retained
OXER1	TRUE	TRUE	retained
OXGR1	TRUE	TRUE	retained
OXLD1	TRUE	TRUE	retained
OXNAD1	TRUE	TRUE	retained
OXR1	TRUE	TRUE	retained
OXSM	TRUE	TRUE	retained
OXSR1	TRUE	TRUE	retained
P2RX1	TRUE	TRUE	retained
P2RX4	TRUE	TRUE	retained
P2RX6	TRUE	TRUE	retained
P2RX7	TRUE	TRUE	retained
P2RY1	TRUE	TRUE	retained
P2RY11	TRUE	TRUE	retained
P2RY12	TRUE	TRUE	retained
P2RY13	TRUE	TRUE	retained
P2RY14	TRUE	TRUE	retained
P2RY2	TRUE	TRUE	retained
P2RY6	TRUE	TRUE	retained
P3H1	TRUE	TRUE	retained
P3H2	TRUE	TRUE	retained
P3H3	TRUE	TRUE	retained
P3H4	TRUE	TRUE	retained
P4HA1	TRUE	TRUE	retained
P4HA2	TRUE	TRUE	retained
P4HB	TRUE	TRUE	retained
P4HTM	TRUE	TRUE	retained
PA2G4	TRUE	TRUE	retained
PA2G4P1	TRUE	TRUE	retained
PA2G4P2	TRUE	TRUE	retained
PA2G4P4	TRUE	TRUE	retained
PA2G4P5	TRUE	TRUE	retained
PA2G4P6	TRUE	TRUE	retained
PAAF1	TRUE	TRUE	retained
PABIR1	TRUE	TRUE	retained
PABIR2	TRUE	TRUE	retained
PABIR3	TRUE	TRUE	retained
PABPC1	TRUE	TRUE	retained
PABPC1L	TRUE	TRUE	retained
PABPC1P1	TRUE	TRUE	retained
PABPC1P10	TRUE	TRUE	retained
PABPC1P4	TRUE	TRUE	retained
PABPC3	TRUE	TRUE	retained
PABPC4	TRUE	TRUE	retained
PABPC4L	TRUE	TRUE	retained
PABPN1	TRUE	TRUE	retained
PABPN1P1	TRUE	TRUE	retained
PABPN1P2	TRUE	TRUE	retained
PACC1	TRUE	TRUE	retained
PACRGL	TRUE	TRUE	retained
PACS1	TRUE	TRUE	retained
PACS2	TRUE	TRUE	retained
PACSIN2	TRUE	TRUE	retained
PACSIN3	TRUE	TRUE	retained
PADI1	TRUE	TRUE	retained
PADI2	TRUE	TRUE	retained
PAEP	TRUE	TRUE	retained
PAF1	TRUE	TRUE	retained
PAFAH1B1	TRUE	TRUE	retained
PAFAH1B1P1	TRUE	TRUE	retained
PAFAH1B1P2	TRUE	TRUE	retained
PAFAH1B2	TRUE	TRUE	retained
PAFAH1B2P1	TRUE	TRUE	retained
PAFAH1B3	TRUE	TRUE	retained
PAFAH2	TRUE	TRUE	retained
PAG1	TRUE	TRUE	retained
PAGE4	TRUE	TRUE	retained
PAH	TRUE	TRUE	retained
PAICS	TRUE	TRUE	retained
PAICSP4	TRUE	TRUE	retained
PAIP1	TRUE	TRUE	retained
PAIP2	TRUE	TRUE	retained
PAIP2B	TRUE	TRUE	retained
PAK1	TRUE	TRUE	retained
PAK1IP1	TRUE	TRUE	retained
PAK2	TRUE	TRUE	retained
PAK3	TRUE	TRUE	retained
PAK4	TRUE	TRUE	retained
PAK6	TRUE	TRUE	retained
PALB2	TRUE	TRUE	retained
PALD1	TRUE	TRUE	retained
PALLD	TRUE	TRUE	retained
PALM	TRUE	TRUE	retained
PALM2AKAP2	TRUE	TRUE	retained
PALM3	TRUE	TRUE	retained
PALMD	TRUE	TRUE	retained
PAM	TRUE	TRUE	retained
PAMR1	TRUE	TRUE	retained
PAN2	TRUE	TRUE	retained
PAN3	TRUE	TRUE	retained
PANK1	TRUE	TRUE	retained
PANK2	TRUE	TRUE	retained
PANK3	TRUE	TRUE	retained
PANK4	TRUE	TRUE	retained
PANX1	TRUE	TRUE	retained
PAPLN	TRUE	TRUE	retained
PAPOLA	TRUE	TRUE	retained
PAPOLB	TRUE	TRUE	retained
PAPOLG	TRUE	TRUE	retained
PAPPA	TRUE	TRUE	retained
PAPPA2	TRUE	TRUE	retained
PAPSS1	TRUE	TRUE	retained
PAPSS2	TRUE	TRUE	retained
PAQR3	TRUE	TRUE	retained
PAQR4	TRUE	TRUE	retained
PAQR6	TRUE	TRUE	retained
PAQR7	TRUE	TRUE	retained
PAQR8	TRUE	TRUE	retained
PARD3	TRUE	TRUE	retained
PARD3B	TRUE	TRUE	retained
PARD6A	TRUE	TRUE	retained
PARD6B	TRUE	TRUE	retained
PARD6G	TRUE	TRUE	retained
PARG	TRUE	TRUE	retained
PARGP1	TRUE	TRUE	retained
PARK7	TRUE	TRUE	retained
PARK7P1	TRUE	TRUE	retained
PARK7P2	TRUE	TRUE	retained
PARL	TRUE	TRUE	retained
PARM1	TRUE	TRUE	retained
PARN	TRUE	TRUE	retained
PARP1	TRUE	TRUE	retained
PARP10	TRUE	TRUE	retained
PARP11	TRUE	TRUE	retained
PARP12	TRUE	TRUE	retained
PARP14	TRUE	TRUE	retained
PARP15	TRUE	TRUE	retained
PARP16	TRUE	TRUE	retained
PARP1P1	TRUE	TRUE	retained
PARP2	TRUE	TRUE	retained
PARP3	TRUE	TRUE	retained
PARP4	TRUE	TRUE	retained
PARP4P2	TRUE	TRUE	retained
PARP6	TRUE	TRUE	retained
PARP8	TRUE	TRUE	retained
PARP9	TRUE	TRUE	retained
PARPBP	TRUE	TRUE	retained
PARS2	TRUE	TRUE	retained
PARVA	TRUE	TRUE	retained
PARVB	TRUE	TRUE	retained
PARVG	TRUE	TRUE	retained
PASK	TRUE	TRUE	retained
PATJ	TRUE	TRUE	retained
PATL1	TRUE	TRUE	retained
PATL2	TRUE	TRUE	retained
PATZ1	TRUE	TRUE	retained
PAWR	TRUE	TRUE	retained
PAX8	TRUE	TRUE	retained
PAX8-AS1	TRUE	TRUE	retained
PAXBP1	TRUE	TRUE	retained
PAXIP1	TRUE	TRUE	retained
PAXIP1-AS2	TRUE	TRUE	retained
PAXX	TRUE	TRUE	retained
PBDC1	TRUE	TRUE	retained
PBK	TRUE	TRUE	retained
PBLD	TRUE	TRUE	retained
PBRM1	TRUE	TRUE	retained
PBX1	TRUE	TRUE	retained
PBX2	TRUE	TRUE	retained
PBX2P1	TRUE	TRUE	retained
PBX3	TRUE	TRUE	retained
PBX4	TRUE	TRUE	retained
PBXIP1	TRUE	TRUE	retained
PC	TRUE	TRUE	retained
PCBD1	TRUE	TRUE	retained
PCBD2	TRUE	TRUE	retained
PCBP1	TRUE	TRUE	retained
PCBP1-AS1	TRUE	TRUE	retained
PCBP2	TRUE	TRUE	retained
PCBP2P1	TRUE	TRUE	retained
PCBP2P2	TRUE	TRUE	retained
PCBP3	TRUE	TRUE	retained
PCBP4	TRUE	TRUE	retained
PCCA	TRUE	TRUE	retained
PCCB	TRUE	TRUE	retained
PCDH1	TRUE	TRUE	retained
PCDH10	TRUE	TRUE	retained
PCDH11X	TRUE	TRUE	retained
PCDH11Y	TRUE	TRUE	retained
PCDH12	TRUE	TRUE	retained
PCDH17	TRUE	TRUE	retained
PCDH18	TRUE	TRUE	retained
PCDH19	TRUE	TRUE	retained
PCDH7	TRUE	TRUE	retained
PCDH9	TRUE	TRUE	retained
PCDHAC2	TRUE	TRUE	retained
PCDHB10	TRUE	TRUE	retained
PCDHB11	TRUE	TRUE	retained
PCDHB13	TRUE	TRUE	retained
PCDHB14	TRUE	TRUE	retained
PCDHB15	TRUE	TRUE	retained
PCDHB8	TRUE	TRUE	retained
PCDHGA1	TRUE	TRUE	retained
PCDHGA10	TRUE	TRUE	retained
PCDHGA11	TRUE	TRUE	retained
PCDHGA12	TRUE	TRUE	retained
PCDHGA2	TRUE	TRUE	retained
PCDHGA3	TRUE	TRUE	retained
PCDHGA4	TRUE	TRUE	retained
PCDHGA5	TRUE	TRUE	retained
PCDHGA6	TRUE	TRUE	retained
PCDHGA7	TRUE	TRUE	retained
PCDHGA8	TRUE	TRUE	retained
PCDHGA9	TRUE	TRUE	retained
PCDHGB1	TRUE	TRUE	retained
PCDHGB2	TRUE	TRUE	retained
PCDHGB3	TRUE	TRUE	retained
PCDHGB4	TRUE	TRUE	retained
PCDHGB5	TRUE	TRUE	retained
PCDHGB6	TRUE	TRUE	retained
PCDHGB7	TRUE	TRUE	retained
PCDHGB8P	TRUE	TRUE	retained
PCDHGC3	TRUE	TRUE	retained
PCDHGC4	TRUE	TRUE	retained
PCDHGC5	TRUE	TRUE	retained
PCED1A	TRUE	TRUE	retained
PCED1B	TRUE	TRUE	retained
PCF11	TRUE	TRUE	retained
PCGF1	TRUE	TRUE	retained
PCGF2	TRUE	TRUE	retained
PCGF3	TRUE	TRUE	retained
PCGF5	TRUE	TRUE	retained
PCGF6	TRUE	TRUE	retained
PCGF7P	TRUE	TRUE	retained
PCID2	TRUE	TRUE	retained
PCIF1	TRUE	TRUE	retained
PCK2	TRUE	TRUE	retained
PCLO	TRUE	TRUE	retained
PCM1	TRUE	TRUE	retained
PCMT1	TRUE	TRUE	retained
PCMTD1	TRUE	TRUE	retained
PCMTD1P3	TRUE	TRUE	retained
PCMTD2	TRUE	TRUE	retained
PCNA	TRUE	TRUE	retained
PCNAP3	TRUE	TRUE	retained
PCNP	TRUE	TRUE	retained
PCNPP1	TRUE	TRUE	retained
PCNPP3	TRUE	TRUE	retained
PCNPP5	TRUE	TRUE	retained
PCNT	TRUE	TRUE	retained
PCNX1	TRUE	TRUE	retained
PCNX2	TRUE	TRUE	retained
PCNX3	TRUE	TRUE	retained
PCNX4	TRUE	TRUE	retained
PCOLCE	TRUE	TRUE	retained
PCOLCE2	TRUE	TRUE	retained
PCSK1	TRUE	TRUE	retained
PCSK4	TRUE	TRUE	retained
PCSK5	TRUE	TRUE	retained
PCSK6	TRUE	TRUE	retained
PCSK7	TRUE	TRUE	retained
PCTP	TRUE	TRUE	retained
PCYOX1	TRUE	TRUE	retained
PCYOX1L	TRUE	TRUE	retained
PCYT1A	TRUE	TRUE	retained
PCYT2	TRUE	TRUE	retained
PDAP1	TRUE	TRUE	retained
PDCD10	TRUE	TRUE	retained
PDCD11	TRUE	TRUE	retained
PDCD1LG2	TRUE	TRUE	retained
PDCD2	TRUE	TRUE	retained
PDCD2L	TRUE	TRUE	retained
PDCD4	TRUE	TRUE	retained
PDCD5	TRUE	TRUE	retained
PDCD5P1	TRUE	TRUE	retained
PDCD5P2	TRUE	TRUE	retained
PDCD6	TRUE	TRUE	retained
PDCD6IP	TRUE	TRUE	retained
PDCD6IPP1	TRUE	TRUE	retained
PDCD6IPP2	TRUE	TRUE	retained
PDCD7	TRUE	TRUE	retained
PDCL	TRUE	TRUE	retained
PDCL3	TRUE	TRUE	retained
PDCL3P4	TRUE	TRUE	retained
PDCL3P5	TRUE	TRUE	retained
PDE10A	TRUE	TRUE	retained
PDE12	TRUE	TRUE	retained
PDE1A	TRUE	TRUE	retained
PDE1B	TRUE	TRUE	retained
PDE1C	TRUE	TRUE	retained
PDE2A	TRUE	TRUE	retained
PDE3A	TRUE	TRUE	retained
PDE3B	TRUE	TRUE	retained
PDE4A	TRUE	TRUE	retained
PDE4B	TRUE	TRUE	retained
PDE4D	TRUE	TRUE	retained
PDE4DIP	TRUE	TRUE	retained
PDE4DIPP1	TRUE	TRUE	retained
PDE4DIPP2	TRUE	TRUE	retained
PDE4DIPP5	TRUE	TRUE	retained
PDE5A	TRUE	TRUE	retained
PDE6B	TRUE	TRUE	retained
PDE6D	TRUE	TRUE	retained
PDE6G	TRUE	TRUE	retained
PDE7A	TRUE	TRUE	retained
PDE7B	TRUE	TRUE	retained
PDE8A	TRUE	TRUE	retained
PDE9A	TRUE	TRUE	retained
PDF	TRUE	TRUE	retained
PDGFA	TRUE	TRUE	retained
PDGFB	TRUE	TRUE	retained
PDGFC	TRUE	TRUE	retained
PDGFRA	TRUE	TRUE	retained
PDGFRB	TRUE	TRUE	retained
PDGFRL	TRUE	TRUE	retained
PDHA1	TRUE	TRUE	retained
PDHB	TRUE	TRUE	retained
PDHX	TRUE	TRUE	retained
PDIA2	TRUE	TRUE	retained
PDIA3	TRUE	TRUE	retained
PDIA3P1	TRUE	TRUE	retained
PDIA4	TRUE	TRUE	retained
PDIA5	TRUE	TRUE	retained
PDIA6	TRUE	TRUE	retained
PDIK1L	TRUE	TRUE	retained
PDK1	TRUE	TRUE	retained
PDK2	TRUE	TRUE	retained
PDK3	TRUE	TRUE	retained
PDK4	TRUE	TRUE	retained
PDLIM1	TRUE	TRUE	retained
PDLIM1P1	TRUE	TRUE	retained
PDLIM2	TRUE	TRUE	retained
PDLIM3	TRUE	TRUE	retained
PDLIM4	TRUE	TRUE	retained
PDLIM5	TRUE	TRUE	retained
PDLIM7	TRUE	TRUE	retained
PDP1	TRUE	TRUE	retained
PDP2	TRUE	TRUE	retained
PDPK1	TRUE	TRUE	retained
PDPK2P	TRUE	TRUE	retained
PDPN	TRUE	TRUE	retained
PDPR	TRUE	TRUE	retained
PDPR2P	TRUE	TRUE	retained
PDRG1	TRUE	TRUE	retained
PDS5A	TRUE	TRUE	retained
PDS5B	TRUE	TRUE	retained
PDSS1	TRUE	TRUE	retained
PDSS1P1	TRUE	TRUE	retained
PDSS2	TRUE	TRUE	retained
PDXDC1	TRUE	TRUE	retained
PDXK	TRUE	TRUE	retained
PDZD11	TRUE	TRUE	retained
PDZD2	TRUE	TRUE	retained
PDZD4	TRUE	TRUE	retained
PDZD7	TRUE	TRUE	retained
PDZD8	TRUE	TRUE	retained
PDZK1	TRUE	TRUE	retained
PDZK1P1	TRUE	TRUE	retained
PDZRN3	TRUE	TRUE	retained
PDZRN4	TRUE	TRUE	retained
PEA15	TRUE	TRUE	retained
PEAK1	TRUE	TRUE	retained
PEAR1	TRUE	TRUE	retained
PEBP1	TRUE	TRUE	retained
PEBP1P1	TRUE	TRUE	retained
PEBP1P2	TRUE	TRUE	retained
PECAM1	TRUE	TRUE	retained
PECR	TRUE	TRUE	retained
PEDS1	TRUE	TRUE	retained
PEF1	TRUE	TRUE	retained
PEG10	TRUE	TRUE	retained
PEG3	TRUE	TRUE	retained
PELI1	TRUE	TRUE	retained
PELI2	TRUE	TRUE	retained
PELI3	TRUE	TRUE	retained
PELO	TRUE	TRUE	retained
PELP1	TRUE	TRUE	retained
PEMT	TRUE	TRUE	retained
PEPD	TRUE	TRUE	retained
PER1	TRUE	TRUE	retained
PER2	TRUE	TRUE	retained
PER3	TRUE	TRUE	retained
PERP	TRUE	TRUE	retained
PES1	TRUE	TRUE	retained
PES1P2	TRUE	TRUE	retained
PET100	TRUE	TRUE	retained
PEX1	TRUE	TRUE	retained
PEX10	TRUE	TRUE	retained
PEX11A	TRUE	TRUE	retained
PEX11B	TRUE	TRUE	retained
PEX11G	TRUE	TRUE	retained
PEX12	TRUE	TRUE	retained
PEX13	TRUE	TRUE	retained
PEX14	TRUE	TRUE	retained
PEX16	TRUE	TRUE	retained
PEX19	TRUE	TRUE	retained
PEX2	TRUE	TRUE	retained
PEX26	TRUE	TRUE	retained
PEX3	TRUE	TRUE	retained
PEX5	TRUE	TRUE	retained
PEX6	TRUE	TRUE	retained
PEX7	TRUE	TRUE	retained
PF4	TRUE	TRUE	retained
PFAS	TRUE	TRUE	retained
PFDN1	TRUE	TRUE	retained
PFDN2	TRUE	TRUE	retained
PFDN4	TRUE	TRUE	retained
PFDN5	TRUE	TRUE	retained
PFDN6	TRUE	TRUE	retained
PFKFB1	TRUE	TRUE	retained
PFKFB2	TRUE	TRUE	retained
PFKFB3	TRUE	TRUE	retained
PFKFB4	TRUE	TRUE	retained
PFKL	TRUE	TRUE	retained
PFKM	TRUE	TRUE	retained
PFKP	TRUE	TRUE	retained
PFN1	TRUE	TRUE	retained
PFN1P1	TRUE	TRUE	retained
PFN1P9	TRUE	TRUE	retained
PFN2	TRUE	TRUE	retained
PGA3	TRUE	TRUE	retained
PGA4	TRUE	TRUE	retained
PGA5	TRUE	TRUE	retained
PGAM1	TRUE	TRUE	retained
PGAM4	TRUE	TRUE	retained
PGAM5	TRUE	TRUE	retained
PGAP1	TRUE	TRUE	retained
PGAP2	TRUE	TRUE	retained
PGAP3	TRUE	TRUE	retained
PGAP6	TRUE	TRUE	retained
PGBD1	TRUE	TRUE	retained
PGBD2	TRUE	TRUE	retained
PGBD4	TRUE	TRUE	retained
PGBD5	TRUE	TRUE	retained
PGD	TRUE	TRUE	retained
PGDP1	TRUE	TRUE	retained
PGF	TRUE	TRUE	retained
PGGHG	TRUE	TRUE	retained
PGGT1B	TRUE	TRUE	retained
PGGT1BP1	TRUE	TRUE	retained
PGGT1BP2	TRUE	TRUE	retained
PGK1	TRUE	TRUE	retained
PGK1P1	TRUE	TRUE	retained
PGK1P2	TRUE	TRUE	retained
PGLS	TRUE	TRUE	retained
PGM1	TRUE	TRUE	retained
PGM2	TRUE	TRUE	retained
PGM2L1	TRUE	TRUE	retained
PGM3	TRUE	TRUE	retained
PGM5	TRUE	TRUE	retained
PGM5P2	TRUE	TRUE	retained
PGP	TRUE	TRUE	retained
PGPEP1	TRUE	TRUE	retained
PGR	TRUE	TRUE	retained
PGRMC1	TRUE	TRUE	retained
PGRMC2	TRUE	TRUE	retained
PGS1	TRUE	TRUE	retained
PHACTR1	TRUE	TRUE	retained
PHACTR2	TRUE	TRUE	retained
PHACTR3	TRUE	TRUE	retained
PHACTR4	TRUE	TRUE	retained
PHAX	TRUE	TRUE	retained
PHB	TRUE	TRUE	retained
PHB2	TRUE	TRUE	retained
PHB2P1	TRUE	TRUE	retained
PHBP1	TRUE	TRUE	retained
PHBP10	TRUE	TRUE	retained
PHBP11	TRUE	TRUE	retained
PHBP18	TRUE	TRUE	retained
PHBP19	TRUE	TRUE	retained
PHBP20	TRUE	TRUE	retained
PHBP21	TRUE	TRUE	retained
PHBP3	TRUE	TRUE	retained
PHBP7	TRUE	TRUE	retained
PHBP8	TRUE	TRUE	retained
PHC1	TRUE	TRUE	retained
PHC1P1	TRUE	TRUE	retained
PHC2	TRUE	TRUE	retained
PHC3	TRUE	TRUE	retained
PHETA1	TRUE	TRUE	retained
PHETA2	TRUE	TRUE	retained
PHF1	TRUE	TRUE	retained
PHF10	TRUE	TRUE	retained
PHF10P1	TRUE	TRUE	retained
PHF11	TRUE	TRUE	retained
PHF12	TRUE	TRUE	retained
PHF13	TRUE	TRUE	retained
PHF14	TRUE	TRUE	retained
PHF19	TRUE	TRUE	retained
PHF2	TRUE	TRUE	retained
PHF20	TRUE	TRUE	retained
PHF20L1	TRUE	TRUE	retained
PHF21A	TRUE	TRUE	retained
PHF23	TRUE	TRUE	retained
PHF3	TRUE	TRUE	retained
PHF5A	TRUE	TRUE	retained
PHF5CP	TRUE	TRUE	retained
PHF6	TRUE	TRUE	retained
PHF7	TRUE	TRUE	retained
PHF8	TRUE	TRUE	retained
PHGDH	TRUE	TRUE	retained
PHIP	TRUE	TRUE	retained
PHKA1	TRUE	TRUE	retained
PHKA1P1	TRUE	TRUE	retained
PHKA2	TRUE	TRUE	retained
PHKB	TRUE	TRUE	retained
PHKG1	TRUE	TRUE	retained
PHKG2	TRUE	TRUE	retained
PHLDA1	TRUE	TRUE	retained
PHLDA2	TRUE	TRUE	retained
PHLDA3	TRUE	TRUE	retained
PHLDB1	TRUE	TRUE	retained
PHLDB2	TRUE	TRUE	retained
PHLDB3	TRUE	TRUE	retained
PHLPP1	TRUE	TRUE	retained
PHLPP2	TRUE	TRUE	retained
PHOSPHO1	TRUE	TRUE	retained
PHOSPHO2	TRUE	TRUE	retained
PHPT1	TRUE	TRUE	retained
PHRF1	TRUE	TRUE	retained
PHTF1	TRUE	TRUE	retained
PHTF2	TRUE	TRUE	retained
PHYH	TRUE	TRUE	retained
PHYHD1	TRUE	TRUE	retained
PHYHIPL	TRUE	TRUE	retained
PHYKPL	TRUE	TRUE	retained
PI15	TRUE	TRUE	retained
PI4K2A	TRUE	TRUE	retained
PI4K2B	TRUE	TRUE	retained
PI4KA	TRUE	TRUE	retained
PI4KAP1	TRUE	TRUE	retained
PI4KAP2	TRUE	TRUE	retained
PI4KB	TRUE	TRUE	retained
PIAS1	TRUE	TRUE	retained
PIAS2	TRUE	TRUE	retained
PIAS3	TRUE	TRUE	retained
PIAS4	TRUE	TRUE	retained
PIBF1	TRUE	TRUE	retained
PICALM	TRUE	TRUE	retained
PICK1	TRUE	TRUE	retained
PID1	TRUE	TRUE	retained
PIDD1	TRUE	TRUE	retained
PIEZO1	TRUE	TRUE	retained
PIEZO2	TRUE	TRUE	retained
PIF1	TRUE	TRUE	retained
PIFO	TRUE	TRUE	retained
PIGA	TRUE	TRUE	retained
PIGB	TRUE	TRUE	retained
PIGC	TRUE	TRUE	retained
PIGF	TRUE	TRUE	retained
PIGFP1	TRUE	TRUE	retained
PIGG	TRUE	TRUE	retained
PIGH	TRUE	TRUE	retained
PIGHP1	TRUE	TRUE	retained
PIGK	TRUE	TRUE	retained
PIGL	TRUE	TRUE	retained
PIGM	TRUE	TRUE	retained
PIGN	TRUE	TRUE	retained
PIGO	TRUE	TRUE	retained
PIGP	TRUE	TRUE	retained
PIGQ	TRUE	TRUE	retained
PIGS	TRUE	TRUE	retained
PIGT	TRUE	TRUE	retained
PIGU	TRUE	TRUE	retained
PIGUP1	TRUE	TRUE	retained
PIGV	TRUE	TRUE	retained
PIGW	TRUE	TRUE	retained
PIGX	TRUE	TRUE	retained
PIGZ	TRUE	TRUE	retained
PIH1D1	TRUE	TRUE	retained
PIK3AP1	TRUE	TRUE	retained
PIK3C2A	TRUE	TRUE	retained
PIK3C2B	TRUE	TRUE	retained
PIK3C2G	TRUE	TRUE	retained
PIK3C3	TRUE	TRUE	retained
PIK3CA	TRUE	TRUE	retained
PIK3CB	TRUE	TRUE	retained
PIK3CD	TRUE	TRUE	retained
PIK3CG	TRUE	TRUE	retained
PIK3IP1	TRUE	TRUE	retained
PIK3R1	TRUE	TRUE	retained
PIK3R2	TRUE	TRUE	retained
PIK3R3	TRUE	TRUE	retained
PIK3R4	TRUE	TRUE	retained
PIK3R5	TRUE	TRUE	retained
