analysis_scope	go_id	ontology	term_name	universe_genes	selected_deg_genes	measured_term_genes	selected_deg_in_term	expected_selected_in_term	fold_enrichment	fisher_nominal_p	male_higher_genes	female_higher_genes	selected_gene_symbols	nominally_enriched_p_lt_0_05
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990116	BP	ribosome-associated ubiquitin-dependent protein catabolic process	16399	541	18	0	0.593816696140009	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003221	BP	right ventricular cardiac muscle tissue morphogenesis	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060013	BP	righting reflex	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097343	BP	ripoptosome assembly	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901026	BP	ripoptosome assembly involved in necroptotic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0021903	BP	rostrocaudal neural tube patterning	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046541	BP	saliva secretion	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007431	BP	salivary gland development	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007435	BP	salivary gland morphogenesis	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048769	BP	sarcomerogenesis	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901053	BP	sarcosine catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1901052	BP	sarcosine metabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014901	BP	satellite cell activation involved in skeletal muscle regeneration	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032788	BP	saturated monocarboxylic acid metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090666	BP	scaRNA localization to Cajal body	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061056	BP	sclerotome development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001949	BP	sebaceous gland cell differentiation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048733	BP	sebaceous gland development	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990654	BP	sebum secreting cell proliferation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003139	BP	secondary heart field specification	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044550	BP	secondary metabolite biosynthetic process	16399	541	18	0	0.593816696140009	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140965	BP	secondary piRNA processing	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061033	BP	secretion by lung epithelial cell involved in lung growth	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033299	BP	secretion of lysosomal enzymes	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032252	BP	secretory granule localization	16399	541	20	0	0.659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061792	BP	secretory granule maturation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0033363	BP	secretory granule organization	16399	541	43	0	1.41856210744558	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016261	BP	selenocysteine catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001514	BP	selenocysteine incorporation	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016259	BP	selenocysteine metabolic process	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097264	BP	self proteolysis	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071526	BP	semaphorin-plexin signaling pathway	16399	541	48	0	1.58351118970669	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072520	BP	seminiferous tubule development	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097374	BP	sensory neuron axon guidance	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0008052	BP	sensory organ boundary specification	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050913	BP	sensory perception of bitter taste	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0160025	BP	sensory perception of itch	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050916	BP	sensory perception of sweet taste	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050975	BP	sensory perception of touch	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050917	BP	sensory perception of umami taste	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050893	BP	sensory processing	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032185	BP	septin cytoskeleton organization	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000921	BP	septin ring assembly	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031106	BP	septin ring organization	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003284	BP	septum primum development	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003285	BP	septum secundum development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009070	BP	serine family amino acid biosynthetic process	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140300	BP	serine import into mitochondrion	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042501	BP	serine phosphorylation of STAT protein	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0036515	BP	serotonergic neuron axon guidance	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042427	BP	serotonin biosynthetic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042429	BP	serotonin catabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042428	BP	serotonin metabolic process	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002351	BP	serotonin production involved in inflammatory response	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007210	BP	serotonin receptor signaling pathway	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001820	BP	serotonin secretion	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002554	BP	serotonin secretion by platelet	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002442	BP	serotonin secretion involved in inflammatory response	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006434	BP	seryl-tRNA aminoacylation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007549	BP	sex-chromosome dosage compensation	16399	541	20	0	0.659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071573	BP	shelterin complex assembly	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051790	BP	short-chain fatty acid biosynthetic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019626	BP	short-chain fatty acid catabolic process	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046459	BP	short-chain fatty acid metabolic process	16399	541	13	0	0.428867613878895	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015912	BP	short-chain fatty acid transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007614	BP	short-term memory	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990926	BP	short-term synaptic potentiation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990432	BP	siRNA 3'-end processing	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030422	BP	siRNA processing	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090625	BP	siRNA-mediated gene silencing by mRNA destabilization	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0141194	BP	siRNA-mediated heterochromatin formation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140766	BP	siRNA-mediated post-transcriptional gene silencing	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015739	BP	sialic acid transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097503	BP	sialylation	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019290	BP	siderophore biosynthetic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009237	BP	siderophore metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015891	BP	siderophore transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990256	BP	signal clustering	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0023019	BP	signal transduction involved in regulation of gene expression	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140448	BP	signaling receptor ligand precursor processing	16399	541	29	0	0.956704677114458	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902601	BP	silver ion transmembrane transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015673	BP	silver ion transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000012	BP	single strand break repair	16399	541	13	0	0.428867613878895	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0039692	BP	single stranded viral RNA replication via double stranded DNA intermediate	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044010	BP	single-species biofilm formation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044407	BP	single-species biofilm formation in or on host organism	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060931	BP	sinoatrial node cell development	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060921	BP	sinoatrial node cell differentiation	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060930	BP	sinoatrial node cell fate commitment	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003172	BP	sinoatrial valve development	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0003185	BP	sinoatrial valve morphogenesis	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031134	BP	sister chromatid biorientation	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007062	BP	sister chromatid cohesion	16399	541	57	0	1.88041953777669	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071340	BP	skeletal muscle acetylcholine-gated channel clustering	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014732	BP	skeletal muscle atrophy	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048741	BP	skeletal muscle fiber development	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030241	BP	skeletal muscle myosin thick filament assembly	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014719	BP	skeletal muscle satellite cell activation	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014816	BP	skeletal muscle satellite cell differentiation	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014834	BP	skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902766	BP	skeletal muscle satellite cell migration	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014841	BP	skeletal muscle satellite cell proliferation	16399	541	10	0	0.329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030240	BP	skeletal muscle thin filament assembly	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048630	BP	skeletal muscle tissue growth	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043403	BP	skeletal muscle tissue regeneration	16399	541	18	0	0.593816696140009	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014866	BP	skeletal myofibril assembly	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043589	BP	skin morphogenesis	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0036060	BP	slit diaphragm assembly	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032458	BP	slow endocytic recycling	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031444	BP	slow-twitch skeletal muscle fiber contraction	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0120055	BP	small intestinal transit	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990770	BP	small intestine smooth muscle contraction	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000491	BP	small nucleolar ribonucleoprotein complex assembly	16399	541	10	0	0.329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0034462	BP	small-subunit processome assembly	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051563	BP	smooth endoplasmic reticulum calcium ion homeostasis	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071670	BP	smooth muscle cell chemotaxis	16399	541	8	0	0.263918531617782	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051145	BP	smooth muscle cell differentiation	16399	541	41	0	1.35258247454113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060083	BP	smooth muscle contraction involved in micturition	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0014895	BP	smooth muscle hypertrophy	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048745	BP	smooth muscle tissue development	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060831	BP	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0120049	BP	snRNA (adenine-N6)-methylation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1990437	BP	snRNA 2'-O-methylation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0034472	BP	snRNA 3'-end processing	16399	541	22	0	0.725775961948899	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016076	BP	snRNA catabolic process	16399	541	5	0	0.164949082261113	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006408	BP	snRNA export from nucleus	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061015	BP	snRNA import into nucleus	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016073	BP	snRNA metabolic process	16399	541	57	0	1.88041953777669	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0106349	BP	snRNA methylation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0040031	BP	snRNA modification	16399	541	7	0	0.230928715165559	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016180	BP	snRNA processing	16399	541	36	0	1.18763339228002	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031120	BP	snRNA pseudouridine synthesis	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009301	BP	snRNA transcription	16399	541	18	0	0.593816696140009	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042795	BP	snRNA transcription by RNA polymerase II	16399	541	15	0	0.49484724678334	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042796	BP	snRNA transcription by RNA polymerase III	16399	541	10	0	0.329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051030	BP	snRNA transport	16399	541	6	0	0.197938898713336	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031126	BP	sno(s)RNA 3'-end processing	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016077	BP	sno(s)RNA catabolic process	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016074	BP	sno(s)RNA metabolic process	16399	541	13	0	0.428867613878895	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0043144	BP	sno(s)RNA processing	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000454	BP	snoRNA guided rRNA pseudouridine synthesis	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048254	BP	snoRNA localization	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070715	BP	sodium-dependent organic cation transport	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044341	BP	sodium-dependent phosphate transport	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002568	BP	somatic diversification of T cell receptor genes	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002566	BP	somatic diversification of immune receptors via somatic mutation	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016446	BP	somatic hypermutation of immunoglobulin genes	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007525	BP	somatic muscle development	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002681	BP	somatic recombination of T cell receptor gene segments	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048103	BP	somatic stem cell division	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0070253	BP	somatostatin secretion	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060126	BP	somatotropin secreting cell differentiation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061053	BP	somite development	16399	541	21	0	0.692786145496677	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001757	BP	somite specification	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001756	BP	somitogenesis	16399	541	11	0	0.36288798097445	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006062	BP	sorbitol catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006060	BP	sorbitol metabolic process	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072168	BP	specification of anterior mesonephric tubule identity	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0065001	BP	specification of axis polarity	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072167	BP	specification of mesonephric tubule identity	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072169	BP	specification of posterior mesonephric tubule identity	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035092	BP	sperm DNA condensation	16399	541	9	0	0.296908348070004	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042713	BP	sperm ejaculation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007289	BP	spermatid nucleus differentiation	16399	541	12	0	0.395877797426672	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048137	BP	spermatocyte division	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007284	BP	spermatogonial cell division	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032918	BP	spermidine acetylation	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046203	BP	spermidine catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0106048	BP	spermidine deacetylation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1903711	BP	spermidine transmembrane transport	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0015848	BP	spermidine transport	16399	541	3	0	0.0989694493566681	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032919	BP	spermine acetylation	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046208	BP	spermine catabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1903710	BP	spermine transmembrane transport	16399	541	2	0	0.0659796329044454	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0000296	BP	spermine transport	16399	541	4	0	0.131959265808891	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006667	BP	sphinganine metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006669	BP	sphinganine-1-phosphate biosynthetic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006668	BP	sphinganine-1-phosphate metabolic process	16399	541	1	0	0.0329898164522227	0		0	0		FALSE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046520	BP	sphingoid biosynthetic process	16399	541	13	0	0.428867613878895	0		0	0		FALSE
